"city","floor","listing_id","listing_title","listing_url","neighborhood","num_bathrooms","num_rooms","price_dh","price_per_m2","property_type","scraped_at","standing","state","surface_m2","transaction_type"
"tanger",,"8218242","Studio moderne à Route Nationale Assilah TANGER","https://www.mubawab.ma/fr/pa/8218242/studio-moderne-%C3%A0-route-nationale-assilah-tanger","route nationale assilah (n1)","1",,"420000","12352.94","appartement","2026-03-28T21:00:44.047Z","moyen_standing","en_cours_de_construction","34","unknown"
"tanger",,"7818215","Complexe résidentiel Boukhalf","https://www.mubawab.ma/fr/a/7818215/complexe-r%C3%A9sidentiel-boukhalf","boukhalef","2","4","11000","70.51","appartement","2026-03-28T21:00:44.454Z","","etat_bon_/_habitable","156","unknown"
"tanger",,"7596453","Vente d'un bel appartement à View Tower. 3 chambres agréables","https://www.mubawab.ma/fr/pa/7596453/vente-d-un-bel-appartement-%C3%A0-view-tower-3-chambres-agr%C3%A9ables","tanger city center",,"3","1450000","25438.6","appartement","2026-03-28T21:00:48.962Z","haut_standing","finalise","57","vente"
"tanger","4","8223957","Appartement 61 m² à Blue Bay – 2 Chambres","https://www.mubawab.ma/fr/pa/8223957/appartement-61-m%C2%B2-%C3%A0-blue-bay-%E2%80%93-2-chambres","malabata","1","3","24500","401.64","appartement","2026-03-28T21:00:50.411Z","haut_standing","en_cours_de_construction","61","unknown"
"tanger",,"8222380","Votre villa haut standing au meilleur prix","https://www.mubawab.ma/fr/pa/8222380/votre-villa-haut-standing-au-meilleur-prix","achakar","3","5",,,"appartement","2026-03-28T21:00:52.380Z","haut_standing","en_cours_de_construction","300","unknown"
"tanger",,"7215357","Appartement en vente. 4 pièces confortables. Places de parking et beau jardin","https://www.mubawab.ma/fr/pa/7215357/appartement-en-vente-4-pi%C3%A8ces-confortables-places-de-parking-et-beau-jardin","ziaten","2","4",,,"appartement","2026-03-28T21:00:53.788Z","haut_standing","en_cours_de_construction","130","vente"
"tanger",,"7360912","Appartement moderne et raffiné","https://www.mubawab.ma/fr/pa/7360912/appartement-moderne-et-raffin%C3%A9","castilla","1","3","1760000","9670.33","appartement","2026-03-28T21:00:56.474Z","moyen_standing","finalise","182","unknown"
"tanger",,"8114804","Bel appartement à vendre à Aouama. 2 chambres","https://www.mubawab.ma/fr/pa/8114804/bel-appartement-%C3%A0-vendre-%C3%A0-aouama-2-chambres","aouama gharbia","2","2","9500","118.75","appartement","2026-03-28T21:01:00.357Z","moyen_standing","en_cours_de_construction","80","vente"
"tanger","4","7676274","Vente d'un bel appartement à Tanja Balia","https://www.mubawab.ma/fr/pa/7676274/vente-d-un-bel-appartement-%C3%A0-tanja-balia","tanja balia","2","5","1694000","14000","appartement","2026-03-28T21:01:03.259Z","moyen_standing","en_cours_de_construction","121","vente"
"tanger",,"7596444","Vend appartement à View Tower. Surface totale 88 m²","https://www.mubawab.ma/fr/pa/7596444/vend-appartement-%C3%A0-view-tower-surface-totale-88-m%C2%B2","tanger city center",,"3","2760000","32093.02","appartement","2026-03-28T21:01:06.941Z","haut_standing","finalise","86","unknown"
"tanger",,"8222390","Un projet unique pour une vie d’exception","https://www.mubawab.ma/fr/pa/8222390/un-projet-unique-pour-une-vie-d%E2%80%99exception","achakar","3","4",,,"appartement","2026-03-28T21:01:07.041Z","haut_standing","en_cours_de_construction","245","unknown"
"tanger",,"7595991","Appartement en vente à View Tower. 3 chambres agréables","https://www.mubawab.ma/fr/pa/7595991/appartement-en-vente-%C3%A0-view-tower-3-chambres-agr%C3%A9ables","tanger city center",,"4","3915000","31572.58","appartement","2026-03-28T21:01:10.196Z","haut_standing","finalise","124","vente"
"tanger",,"8219265","Appartement à tanger","https://www.mubawab.ma/fr/pa/8219265/appartement-%C3%A0-tanger","route nationale assilah (n1)","1","2","663000","8500","appartement","2026-03-28T21:01:13.967Z","moyen_standing","en_cours_de_construction","78","unknown"
"tanger",,"8214710","Appartement en vente à Tanger City Center. Superficie 51 m²","https://www.mubawab.ma/fr/pa/8214710/appartement-en-vente-%C3%A0-tanger-city-center-superficie-51-m%C2%B2","tanger city center",,"4","1740000","34117.65","appartement","2026-03-28T21:01:14.223Z","haut_standing","finalise","51","vente"
"tanger","9","8321942","À vendre – Superbe appartement in the centre","https://www.mubawab.ma/fr/a/8321942/%C3%A0-vendre-%E2%80%93-superbe-appartement-in-the-centre","tanger city center","2","4","2700000","18367.35","appartement","2026-03-28T21:01:16.970Z","","etat_bon_/_habitable","147","vente"
"tanger",,"8222392","Résidence sécurisée de villas modernes à Achakar","https://www.mubawab.ma/fr/pa/8222392/r%C3%A9sidence-s%C3%A9curis%C3%A9e-de-villas-modernes-%C3%A0-achakar","achakar","3","5",,,"appartement","2026-03-28T21:01:19.640Z","haut_standing","en_cours_de_construction","245","unknown"
"tanger","7","8301719","Superbe Appartement Vue Mer, Quartier Ibéria","https://www.mubawab.ma/fr/a/8301719/superbe-appartement-vue-mer-quartier-ib%C3%A9ria","iberie","2","4","3400000","27868.85","appartement","2026-03-28T21:01:22.172Z","","etat_bon_/_habitable","122","unknown"
"tanger","3","8309272","Superbe Triplex à vendre","https://www.mubawab.ma/fr/a/8309272/superbe-triplex-%C3%A0-vendre","de la plage","2","5","5000000","39062.5","appartement","2026-03-28T21:01:25.039Z","","etat_bon_/_habitable","128","vente"
"tanger",,"8308548","Appartement a vendre","https://www.mubawab.ma/fr/a/8308548/appartement-a-vendre","malabata","2","4","1700000","16190.48","appartement","2026-03-28T21:01:26.689Z","","projet_neuf","105","vente"
"tanger",,"8304551","Petite maison à vendre à nouinouiche","https://www.mubawab.ma/fr/a/8304551/petite-maison-%C3%A0-vendre-%C3%A0-nouinouiche","manar","2","4","2500000","15151.52","appartement","2026-03-28T21:01:29.655Z","","projet_neuf","165","vente"
"tanger",,"8219262","Achat appartement à tanger Gueznaia. Surface de 78 m²","https://www.mubawab.ma/fr/pa/8219262/achat-appartement-%C3%A0-tanger-gueznaia-surface-de-78-m%C2%B2","route nationale assilah (n1)","1","2","663000","8500","appartement","2026-03-28T21:01:30.445Z","moyen_standing","en_cours_de_construction","78","unknown"
"tanger",,"8216836","Bel appartement à vendre à Aouama. 3 chambres","https://www.mubawab.ma/fr/pa/8216836/bel-appartement-%C3%A0-vendre-%C3%A0-aouama-3-chambres","aouama gharbia","2","4","9500","95","appartement","2026-03-28T21:01:34.764Z","moyen_standing","en_cours_de_construction","100","vente"
"tanger","2","7235116","Appartement haut standing à vendre proche du Stade","https://www.mubawab.ma/fr/a/7235116/appartement-haut-standing-%C3%A0-vendre-proche-du-stade","marjane","1","3",,,"appartement","2026-03-28T21:01:34.847Z","","projet_neuf","90","vente"
"tanger","8","8260118","Duplex à Vendre avec terrasse – Gare TGV – Tanger","https://www.mubawab.ma/fr/a/8260118/duplex-%C3%A0-vendre-avec-terrasse-%E2%80%93-gare-tgv-%E2%80%93-tanger","charf","2","4","3200000","20645.16","appartement","2026-03-28T21:01:38.074Z","","etat_bon_/_habitable","155","vente"
"tanger","1","8311259","Appartement A Vendre Centre Ville Tanger","https://www.mubawab.ma/fr/a/8311259/appartement-a-vendre-centre-ville-tanger","centre","1","5","2750000","15895.95","appartement","2026-03-28T21:01:40.644Z","","etat_bon_/_habitable","173","vente"
"tanger","6","8268802","Appartement de Haut standing A Vendre – Malabata","https://www.mubawab.ma/fr/a/8268802/appartement-de-haut-standing-a-vendre-%E2%80%93-malabata","de la plage","2","4","3700000","27007.3","appartement","2026-03-28T21:01:44.646Z","","etat_bon_/_habitable","137","vente"
"meknes",,"8281251","Appartement neuf 112m2","https://www.mubawab.ma/fr/a/8281251/appartement-neuf-112m2","marjane","2","5","670000","5982.14","appartement","2026-03-28T21:01:48.151Z","","etat_bon_/_habitable","112","unknown"
"meknes",,"8278900","Vente d'un bel appartement à Ancienne medina. 2 belles chambres. Environnement calme avec vue sur la montagne","https://www.mubawab.ma/fr/a/8278900/vente-d-un-bel-appartement-%C3%A0-ancienne-medina-2-belles-chambres-environnement-calme-avec-vue-sur-la-montagne","ancienne medina","2","4",,,"appartement","2026-03-28T21:01:59.741Z","","etat_bon_/_habitable","75","vente"
"meknes","2","8281130","Vente d'un bel appartement à Centre. 2 grandes pièces. Conciergerie à disposition, système de climatisation","https://www.mubawab.ma/fr/a/8281130/vente-d-un-bel-appartement-%C3%A0-centre-2-grandes-pi%C3%A8ces-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation","centre","2","2","45000","625","appartement","2026-03-28T21:01:59.876Z","","etat_bon_/_habitable","72","vente"
"meknes","1","8276805","Appartement Hamria 75m² – Cabinet ou habitation","https://www.mubawab.ma/fr/a/8276805/appartement-hamria-75m%C2%B2-%E2%80%93-cabinet-ou-habitation","centre","2","3","700000","9210.53","appartement","2026-03-28T21:02:07.246Z","","etat_bon_/_habitable","76","unknown"
"meknes","4","8060225","Apparemment 4ème etage à jenane meknes","https://www.mubawab.ma/fr/a/8060225/apparemment-4%C3%A8me-etage-%C3%A0-jenane-meknes","marjane","2","7","290000","4393.94","appartement","2026-03-28T21:02:07.543Z","","etat_bon_/_habitable","66","unknown"
"meknes","7","8274222","Appartement à vendre","https://www.mubawab.ma/fr/a/8274222/appartement-%C3%A0-vendre","centre","1","3","400000","5714.29","appartement","2026-03-28T21:02:07.739Z","","etat_bon_/_habitable","70","vente"
"meknes","4","8234148","Appartement idéal À meknes 80 m²","https://www.mubawab.ma/fr/a/8234148/appartement-id%C3%A9al-%C3%A0-meknes-80-m%C2%B2","marjane","2","3","410000","5125","appartement","2026-03-28T21:02:08.777Z","","etat_bon_/_habitable","80","unknown"
"meknes","2","8272370","Vend appartement à Marjane. 8 chambres agréables","https://www.mubawab.ma/fr/a/8272370/vend-appartement-%C3%A0-marjane-8-chambres-agr%C3%A9ables","marjane","4","2",,,"appartement","2026-03-28T21:02:12.364Z","","a_renover","100","unknown"
"meknes",,"8241646","Appartement à l'achat à Marjane. 3 grandes pièces. Bien meublé","https://www.mubawab.ma/fr/a/8241646/appartement-%C3%A0-l-achat-%C3%A0-marjane-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9","marjane","1","3",,,"appartement","2026-03-28T21:02:16.963Z","","etat_bon_/_habitable","70","unknown"
"meknes","3","8259017","Spacieux appartement à vendre","https://www.mubawab.ma/fr/a/8259017/spacieux-appartement-%C3%A0-vendre","ancien combatant","1","4","550000","5555.56","appartement","2026-03-28T21:02:19.565Z","","etat_bon_/_habitable","99","vente"
"meknes",,"8267837","Appartement moyen standing 72 m² à Meknès","https://www.mubawab.ma/fr/a/8267837/appartement-moyen-standing-72-m%C2%B2-%C3%A0-mekn%C3%A8s","marjane","2","4","450000","6250","appartement","2026-03-28T21:02:19.661Z","","etat_bon_/_habitable","72","unknown"
"meknes","1","8271583","Bel appartement à vendre à Marjane. 5 grandes pièces","https://www.mubawab.ma/fr/a/8271583/bel-appartement-%C3%A0-vendre-%C3%A0-marjane-5-grandes-pi%C3%A8ces","marjane","2","5","10000","93.46","appartement","2026-03-28T21:02:19.693Z","","etat_bon_/_habitable","107","vente"
"meknes","2","8267410","Trés grand appartement 140 m2 T7","https://www.mubawab.ma/fr/a/8267410/tr%C3%A9s-grand-appartement-140-m2-t7","al bassatine","1","7","770000","5500","appartement","2026-03-28T21:02:23.140Z","","etat_bon_/_habitable","140","unknown"
"meknes","1","8266489","Des appartements neuf a meknes 120m","https://www.mubawab.ma/fr/a/8266489/des-appartements-neuf-a-meknes-120m","marjane","2","4","720000","6000","appartement","2026-03-28T21:02:26.949Z","","etat_bon_/_habitable","120","unknown"
"meknes","6","8265936","Superbe appartement à vendre à Hamria. 
3 chambres. 
Parking et ascenseur","https://www.mubawab.ma/fr/a/8265936/superbe-appartement-%C3%A0-vendre-%C3%A0-hamria-3-chambres-parking-et-ascenseur","hamria","2","4",,,"appartement","2026-03-28T21:02:28.046Z","","etat_bon_/_habitable","146","vente"
"meknes",,"8265254","Bel appartement à vendre à Marjane. 
3 chambres agréables. 
Porte blindée, sécurité","https://www.mubawab.ma/fr/a/8265254/bel-appartement-%C3%A0-vendre-%C3%A0-marjane-3-chambres-agr%C3%A9ables-porte-blind%C3%A9e-s%C3%A9curit%C3%A9","marjane","2","9","750000","6521.74","appartement","2026-03-28T21:02:28.661Z","","etat_bon_/_habitable","115","vente"
"meknes",,"8265241","Superbe appartement à vendre à Marjane. 
9 grandes pièces. 
Porte blindée et résidence sécurisée","https://www.mubawab.ma/fr/a/8265241/superbe-appartement-%C3%A0-vendre-%C3%A0-marjane-9-grandes-pi%C3%A8ces-porte-blind%C3%A9e-et-r%C3%A9sidence-s%C3%A9curis%C3%A9e","marjane","2","9","760000","6333.33","appartement","2026-03-28T21:02:31.485Z","","etat_bon_/_habitable","120","vente"
"meknes","8","8263772","Appartement à vendre","https://www.mubawab.ma/fr/a/8263772/appartement-%C3%A0-vendre","hamria","2","5","7500","56.39","appartement","2026-03-28T21:02:36.145Z","","etat_bon_/_habitable","133","vente"
"meknes","3","8263185","Appartement moderne en plein centre de Hamria","https://www.mubawab.ma/fr/a/8263185/appartement-moderne-en-plein-centre-de-hamria","hamria","2","2","940000","6573.43","appartement","2026-03-28T21:02:37.668Z","","etat_bon_/_habitable","143","unknown"
"meknes",,"8263011","Appartement à l'achat à Hamria. 
8 pièces confortables. 
Ascenseur et places de parking","https://www.mubawab.ma/fr/a/8263011/appartement-%C3%A0-l-achat-%C3%A0-hamria-8-pi%C3%A8ces-confortables-ascenseur-et-places-de-parking","hamria","2","8","860000","7413.79","appartement","2026-03-28T21:02:38.000Z","","etat_bon_/_habitable","116","unknown"
"meknes",,"8262624","Vente d'un bel appartement à Hamria. 
12 pièces confortables. 
Avec ascenseur","https://www.mubawab.ma/fr/a/8262624/vente-d-un-bel-appartement-%C3%A0-hamria-12-pi%C3%A8ces-confortables-avec-ascenseur","hamria","3","12","1640000","8039.22","appartement","2026-03-28T21:02:41.742Z","","etat_bon_/_habitable","204","vente"
"meknes",,"8262612","Vend appartement à Hamria. 10 pièces. Porte blindée et résidence sécurisée","https://www.mubawab.ma/fr/a/8262612/vend-appartement-%C3%A0-hamria-10-pi%C3%A8ces-porte-blind%C3%A9e-et-r%C3%A9sidence-s%C3%A9curis%C3%A9e","hamria","2","10","1050000","8400","appartement","2026-03-28T21:02:43.668Z","","etat_bon_/_habitable","125","unknown"
"meknes","1","8260903","Vend appartement à Hay salam. 3 chambres","https://www.mubawab.ma/fr/a/8260903/vend-appartement-%C3%A0-hay-salam-3-chambres","hay salam","1","3",,,"appartement","2026-03-28T21:02:46.138Z","","etat_bon_/_habitable","20000","unknown"
"meknes","4","8260706","Meknès, El MANSOUR, appartement deux façades","https://www.mubawab.ma/fr/a/8260706/mekn%C3%A8s-el-mansour-appartement-deux-fa%C3%A7ades","marjane","1","2","270000","4218.75","appartement","2026-03-28T21:02:46.646Z","","etat_bon_/_habitable","64","unknown"
"meknes","2","8259266","Appartement à l'achat à Al bassatine. 2 grandes pièces","https://www.mubawab.ma/fr/a/8259266/appartement-%C3%A0-l-achat-%C3%A0-al-bassatine-2-grandes-pi%C3%A8ces","al bassatine","1","2",,,"appartement","2026-03-28T21:02:49.910Z","","etat_bon_/_habitable","70","unknown"
"meknes","2","8259263","Appartement à l'achat à Hay salam. 2 pièces","https://www.mubawab.ma/fr/a/8259263/appartement-%C3%A0-l-achat-%C3%A0-hay-salam-2-pi%C3%A8ces","hay salam","1","2",,,"appartement","2026-03-28T21:02:52.940Z","","etat_bon_/_habitable","70","unknown"
"meknes",,"8258513","Appartement à l'achat à Hamria. 3 chambres. Meublé","https://www.mubawab.ma/fr/a/8258513/appartement-%C3%A0-l-achat-%C3%A0-hamria-3-chambres-meubl%C3%A9","hamria","1","3",,,"appartement","2026-03-28T21:02:54.358Z","","etat_bon_/_habitable","132","unknown"
"meknes","1","8257922","Appartement à louer marjane","https://www.mubawab.ma/fr/a/8257922/appartement-%C3%A0-louer-marjane","marjane","1","2",,,"appartement","2026-03-28T21:02:54.481Z","","etat_bon_/_habitable","150","location"
"meknes","8","8257534","Appartement hamria","https://www.mubawab.ma/fr/a/8257534/appartement-hamria","hamria","2","3","1150000","6571.43","appartement","2026-03-28T21:02:58.266Z","","etat_bon_/_habitable","175","unknown"
"meknes","1","8256156","Appartement à vendre centre ville","https://www.mubawab.ma/fr/a/8256156/appartement-%C3%A0-vendre-centre-ville","hamria","1","3","450000","6428.57","appartement","2026-03-28T21:03:00.549Z","","etat_bon_/_habitable","70","vente"
"meknes","1","8255434","Vente d'un bel appartement à Marjane. Superficie 120 m²","https://www.mubawab.ma/fr/a/8255434/vente-d-un-bel-appartement-%C3%A0-marjane-superficie-120-m%C2%B2","marjane","2","3",,,"appartement","2026-03-28T21:03:01.849Z","","etat_bon_/_habitable","120","vente"
"meknes","7","8254564","Appartement à vendre meknès avenue des far lotissement Reda2","https://www.mubawab.ma/fr/a/8254564/appartement-%C3%A0-vendre-mekn%C3%A8s-avenue-des-far-lotissement-reda2","la cienda","2","2","68000000","723404.26","appartement","2026-03-28T21:03:06.288Z","","etat_bon_/_habitable","94","vente"
"meknes","4","8236930","Appartement Riad ZITOUNE","https://www.mubawab.ma/fr/a/8236930/appartement-riad-zitoune","marjane","2","2","870000","7565.22","appartement","2026-03-28T21:03:10.744Z","","etat_bon_/_habitable","115","unknown"
"casablanca",,"8230741","Superbe appartement à vendre à Anfa. 2 chambres agréables","https://www.mubawab.ma/fr/pa/8230741/superbe-appartement-%C3%A0-vendre-%C3%A0-anfa-2-chambres-agr%C3%A9ables","ain diab extension","2","3","1745000","17107.84","appartement","2026-03-28T21:03:17.548Z","haut_standing","en_cours_de_construction","102","vente"
"casablanca",,"8106469","Vente d'un bel appartement à Californie. Surface de 145 m²","https://www.mubawab.ma/fr/pa/8106469/vente-d-un-bel-appartement-%C3%A0-californie-surface-de-145-m%C2%B2","californie","2","4","1800000","12413.79","appartement","2026-03-28T21:03:21.068Z","haut_standing","en_cours_de_construction","145","vente"
"casablanca","1","8308756","Duplex premium à saisir","https://www.mubawab.ma/fr/a/8308756/duplex-premium-%C3%A0-saisir","palmier","2",,"1250000","19230.77","appartement","2026-03-28T21:03:26.044Z","","projet_neuf","65","unknown"
"casablanca","3","7857846","Studio premium à saisir","https://www.mubawab.ma/fr/a/7857846/studio-premium-%C3%A0-saisir","les princesses","1",,"1280000","28444.44","appartement","2026-03-28T21:03:27.739Z","","etat_bon_/_habitable","45","unknown"
